crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
08-02-2016-2016003081,GLOUCESTER-DEPTFORD TWP,5,N,N,N,7,11,9,1,4,2,1,1,1,5,1,15,56,N
08-02-2016-2016024110,GLOUCESTER-DEPTFORD TWP,4,N,N,N,2,1,2,1,4,1,1,6,1,5,1,45,26,N
08-02-2016-A310-2016-01185A,GLOUCESTER-DEPTFORD TWP,4,N,Y,N,4,10,2,1,4,2,1,1,1,3,1,55,6,N
08-02-2016-2016030387,GLOUCESTER-DEPTFORD TWP,4,N,Y,N,2,4,5,1,4,2,1,5,1,5,1,25,26,N
08-03-2016-A310-2016-01335A,GLOUCESTER-EAST GREENWICH TWP,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,65,5,N
08-03-2016-2016000330,GLOUCESTER-EAST GREENWICH TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,4,1,45,5,N
08-03-2016-D020-2016-00322A,GLOUCESTER-EAST GREENWICH TWP,4,N,N,N,4,11,3,1,4,2,1,5,1,1,1,65,5,N
08-03-2016-A310-2016-02952A,GLOUCESTER-EAST GREENWICH TWP,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,65,6,N
08-04-2016-A310-2016-00143A,GLOUCESTER-ELK TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,3,1,65,6,N
08-04-2016-2016013201,GLOUCESTER-ELK TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,5,N
08-04-2016-2016010907,GLOUCESTER-ELK TWP,4,N,N,N,4,10,5,0,4,2,1,5,1,5,1,,6,N
08-04-2016-201609723,GLOUCESTER-ELK TWP,4,N,Y,N,4,11,5,1,4,2,1,1,1,5,1,,5,N
08-04-2016-A310-2016-01290A,GLOUCESTER-ELK TWP,4,N,N,N,4,11,2,0,4,2,1,5,1,3,1,55,6,N
08-04-2016-A310-2016-01669A,GLOUCESTER-ELK TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,3,1,55,26,N
08-05-2016-2016-7893,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,13,7,1,4,2,1,1,1,5,1,50,7,N
08-05-2016-2016-15956,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,50,26,N
08-05-2016-2016-4788,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,11,5,1,4,2,2,1,1,5,1,50,6,N
08-05-2016-2016-24758,GLOUCESTER-FRANKLIN TWP,4,N,N,N,2,1,5,1,4,2,1,5,1,5,1,45,26,N
08-05-2016-2016-22167,GLOUCESTER-FRANKLIN TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,5,1,50,22,N
08-05-2016-2016-5967,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,5,5,1,4,2,1,1,1,5,1,45,26,N
08-05-2016-2016-12636,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,5,N
08-05-2016-2016-1175,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,2,3,5,0,4,2,2,1,1,5,1,40,26,N
08-05-2016-2016-20145,GLOUCESTER-FRANKLIN TWP,4,N,N,N,7,11,7,1,4,2,2,1,2,5,1,45,52,N
08-05-2016-2016-8729,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,2,1,5,1,4,2,2,1,2,5,1,50,26,N
08-05-2016-2016-21175,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,3,2,1,4,2,1,6,1,5,1,50,26,N
08-05-2016-2016-11378,GLOUCESTER-FRANKLIN TWP,4,N,N,N,2,1,7,1,4,2,1,1,1,5,1,35,26,N
08-05-2016-16-15082,GLOUCESTER-FRANKLIN TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,5,1,50,22,N
08-05-2016-2016-629,GLOUCESTER-FRANKLIN TWP,4,N,N,N,7,11,5,1,4,2,1,1,5,5,1,50,60,N
08-05-2016-2016-19985,GLOUCESTER-FRANKLIN TWP,5,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,50,26,N
08-05-2016-2016-16359,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,1,5,1,4,2,1,7,1,5,1,45,26,N
08-06-2016-2016019885,GLOUCESTER-GLASSBORO BORO,4,N,Y,N,2,13,2,1,4,2,1,6,1,5,1,45,26,N
08-07-2016-201605180,GLOUCESTER-GREENWICH TWP,4,Y,N,N,2,3,5,0,4,2,1,1,5,5,1,45,26,Y
08-07-2016-201615504,GLOUCESTER-GREENWICH TWP,4,Y,N,N,7,11,5,1,4,2,1,7,1,5,1,25,59,N
08-07-2016-A310-2016-00810A,GLOUCESTER-GREENWICH TWP,4,N,N,N,4,1,1,1,4,2,1,1,1,1,1,65,26,N
08-08-2016-2016000548,GLOUCESTER-HARRISON TWP,4,Y,N,N,2,7,2,1,4,2,1,1,1,5,1,45,26,N
08-08-2016-2016022886,GLOUCESTER-HARRISON TWP,4,Y,N,N,4,3,5,1,4,2,2,7,2,5,1,45,26,N
08-08-2016-2016018741,GLOUCESTER-HARRISON TWP,4,Y,N,N,4,3,5,1,4,2,1,7,1,5,1,50,26,N
08-08-2016-2016008431,GLOUCESTER-HARRISON TWP,4,N,N,N,4,11,5,1,4,2,2,1,2,5,1,45,5,N
08-08-2016-2016037313,GLOUCESTER-HARRISON TWP,4,Y,N,N,2,3,5,1,4,2,1,7,1,5,1,50,26,N
08-09-2016-2016000857,GLOUCESTER-LOGAN TWP,5,N,N,N,4,11,5,0,4,2,1,5,1,5,1,50,6,N
08-09-2016-2016000342,GLOUCESTER-LOGAN TWP,5,Y,N,N,4,11,2,1,4,2,2,6,2,2,1,45,5,N
08-09-2016-2016017352,GLOUCESTER-LOGAN TWP,4,N,N,N,4,11,2,0,4,2,1,1,1,2,1,45,5,N
08-10-2016-2016006996,GLOUCESTER-MANTUA TWP,4,N,N,N,4,11,5,1,7,2,1,1,1,5,1,45,5,N
08-10-2016-2016013252,GLOUCESTER-MANTUA TWP,4,N,N,N,7,1,2,1,4,2,2,1,2,5,1,45,26,N
08-11-2016-2016007294,GLOUCESTER-MONROE TWP,5,N,Y,N,1,13,5,1,4,2,1,7,1,5,1,45,22,N
08-11-2016-2016033780,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,2,1,4,2,1,6,1,3,1,50,5,N
08-11-2016-2016022175,GLOUCESTER-MONROE TWP,5,Y,N,N,1,13,2,1,4,2,1,6,1,3,1,50,22,N
08-11-2016-2016005438,GLOUCESTER-MONROE TWP,4,Y,N,N,1,13,5,1,4,2,1,7,1,5,1,40,26,N
08-11-2016-2016015339,GLOUCESTER-MONROE TWP,4,N,N,N,4,10,7,0,4,2,1,1,1,5,1,40,5,N
08-11-2016-2016032876,GLOUCESTER-MONROE TWP,4,Y,N,N,2,13,5,1,4,2,1,1,1,5,1,40,26,N
08-11-2016-2016016917,GLOUCESTER-MONROE TWP,4,N,N,N,4,5,2,1,4,2,1,1,1,3,1,50,7,N
08-11-2016-2016034124,GLOUCESTER-MONROE TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,6,N
08-11-2016-2016022268,GLOUCESTER-MONROE TWP,4,N,N,N,1,13,5,1,4,2,1,1,1,5,1,50,22,N
08-11-2016-2016012537,GLOUCESTER-MONROE TWP,4,Y,Y,N,4,4,2,1,4,2,1,7,1,5,1,45,26,N
08-11-2016-2016001138,GLOUCESTER-MONROE TWP,5,Y,N,N,1,13,2,1,4,2,1,6,1,3,1,50,22,N
08-11-2016-2016022548,GLOUCESTER-MONROE TWP,4,N,N,N,2,13,5,1,4,2,1,1,1,5,1,50,26,N
08-11-2016-2016024525,GLOUCESTER-MONROE TWP,5,N,N,N,4,99,7,1,4,2,1,1,1,5,1,35,7,N
08-11-2016-2016000724,GLOUCESTER-MONROE TWP,5,Y,N,N,2,3,2,1,4,2,1,6,1,3,1,50,26,N
08-11-2016-2016021129,GLOUCESTER-MONROE TWP,4,Y,N,N,4,7,5,1,4,2,1,1,1,5,1,50,26,N
08-11-2016-2016012426,GLOUCESTER-MONROE TWP,4,N,N,N,4,4,5,1,4,2,1,1,1,5,1,45,26,N
08-11-2016-2016005394,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,7,1,4,2,1,7,1,5,1,25,6,N
08-15-2016-2016003874,GLOUCESTER-PITMAN BORO,4,N,Y,N,7,11,7,1,0,2,2,7,2,5,1,25,56,N
08-16-2016-A16-27,GLOUCESTER-SOUTH HARRISON TWP,4,Y,Y,N,2,3,5,1,4,2,1,1,1,5,1,50,26,N
08-18-2016-2016059123,GLOUCESTER-WASHINGTON TWP,4,N,Y,N,7,3,5,1,4,2,1,1,1,5,1,45,26,N
08-18-2016-2016058611,GLOUCESTER-WASHINGTON TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,40,5,N
08-18-2016-2016025332,GLOUCESTER-WASHINGTON TWP,5,N,N,N,1,13,2,1,4,2,1,3,1,3,1,45,22,N
08-20-2016-2016014123,GLOUCESTER-WEST DEPTFORD TWP,5,N,Y,N,4,11,2,1,4,2,1,6,1,5,1,50,6,N
08-20-2016-A310-2016-00488A,GLOUCESTER-WEST DEPTFORD TWP,5,N,N,N,1,13,1,0,0,2,1,6,1,1,5,65,22,N
08-21-2016-A310-2016-02997A,GLOUCESTER-WESTVILLE BORO,4,N,N,N,4,11,1,1,4,2,2,5,2,1,1,,5,N
08-24-2016-2016003874,GLOUCESTER-WOOLWICH TWP,4,N,Y,N,2,1,2,1,4,2,1,6,1,5,1,45,26,N
08-24-2016-2016010823,GLOUCESTER-WOOLWICH TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,45,7,N
09-01-2016-D030-2016-02593A,HUDSON-BAYONNE CITY,5,N,N,N,2,1,3,1,4,2,1,1,1,1,2,35,26,N
09-01-2016-2016--42210,HUDSON-BAYONNE CITY,4,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
09-01-2016-2016-70102,HUDSON-BAYONNE CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-01-2016-2016-83518,HUDSON-BAYONNE CITY,4,N,N,N,7,11,7,1,0,2,1,1,5,5,1,25,56,N
09-01-2016-2016-28446,HUDSON-BAYONNE CITY,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,25,26,N
09-01-2016-2016-28432,HUDSON-BAYONNE CITY,5,N,N,N,1,13,5,1,4,2,1,1,1,4,1,25,22,N
09-01-2016-SO-16-032155,HUDSON-BAYONNE CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-01-2016-2016-67819,HUDSON-BAYONNE CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-01-2016-2016-69994,HUDSON-BAYONNE CITY,4,Y,N,N,7,11,7,1,4,2,1,1,1,4,1,25,53,N
09-03-2016-SO-16-028549,HUDSON-GUTTENBERG TOWN,4,N,N,N,1,13,5,1,4,1,2,6,2,5,1,25,22,N
09-04-2016-16-014934,HUDSON-HARRISON TOWN,4,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-04-2016-16-000595,HUDSON-HARRISON TOWN,4,N,Y,N,1,13,7,1,4,2,1,7,1,5,1,25,22,N
09-05-2016-16-46699,HUDSON-HOBOKEN CITY,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,25,22,N
09-05-2016-16-31349,HUDSON-HOBOKEN CITY,4,N,N,N,1,13,7,1,4,2,2,6,2,4,1,25,22,N
09-05-2016-16-96227,HUDSON-HOBOKEN CITY,4,N,N,N,1,13,5,1,4,2,2,1,2,4,1,25,22,N
09-05-2016-16-41519,HUDSON-HOBOKEN CITY,4,N,N,N,5,14,7,1,4,2,1,6,1,5,1,25,21,N
09-06-2016-24688-16,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-06-2016-16-23142,HUDSON-JERSEY CITY,5,Y,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
09-06-2016-16-24788,HUDSON-JERSEY CITY,4,N,N,N,2,1,2,1,4,2,1,1,1,1,1,35,26,N
09-06-2016-D030-2016-00446A,HUDSON-JERSEY CITY,5,N,N,N,2,1,3,1,4,2,1,1,1,99,1,15,26,N
09-06-2016-16-029090,HUDSON-JERSEY CITY,5,N,N,N,1,13,5,1,4,2,1,1,1,4,1,25,22,N
09-06-2016-16-7482,HUDSON-JERSEY CITY,4,Y,N,N,5,14,7,1,4,2,1,6,1,5,1,25,,N
09-06-2016-16-24315,HUDSON-JERSEY CITY,4,N,Y,N,1,13,7,1,4,2,1,6,1,4,1,25,22,N
09-06-2016-7220-16,HUDSON-JERSEY CITY,4,Y,N,N,7,11,7,1,4,2,1,6,1,4,1,25,56,N
09-06-2016-16-21780,HUDSON-JERSEY CITY,5,N,N,N,5,14,7,1,4,2,1,6,1,4,1,25,21,N
09-06-2016-23470-16,HUDSON-JERSEY CITY,5,N,N,N,1,13,5,1,4,2,1,2,1,4,1,25,22,N
09-06-2016-13077-16,HUDSON-JERSEY CITY,4,Y,N,N,5,2,7,1,4,2,1,1,1,4,1,25,21,N
09-06-2016-7272-16,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-06-2016-16-2271,HUDSON-JERSEY CITY,4,N,Y,N,2,6,7,1,4,2,1,6,1,5,1,25,28,N
09-06-2016-9334-16,HUDSON-JERSEY CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,25,26,N
09-06-2016-16-21720,HUDSON-JERSEY CITY,5,N,N,N,5,14,7,1,4,2,1,6,1,4,1,25,21,N
09-06-2016-16-2013,HUDSON-JERSEY CITY,4,Y,N,N,2,6,7,1,4,2,3,7,3,5,1,25,26,N
09-06-2016-1198-16,HUDSON-JERSEY CITY,4,N,N,N,1,13,3,1,0,2,1,6,1,4,1,25,22,N
09-06-2016-16-21242,HUDSON-JERSEY CITY,4,N,N,N,7,13,7,1,4,2,1,6,1,5,1,25,26,N
09-06-2016-16871-16,HUDSON-JERSEY CITY,5,N,N,N,7,4,7,1,4,2,1,6,1,4,1,25,26,N
09-06-2016-669-16,HUDSON-JERSEY CITY,4,N,N,N,1,13,7,1,4,2,2,6,2,4,1,25,22,N
09-06-2016-16-21874,HUDSON-JERSEY CITY,4,Y,N,N,2,13,5,1,4,2,1,1,1,1,1,25,26,N
09-06-2016-16-028844,HUDSON-JERSEY CITY,4,Y,N,N,2,3,2,1,4,2,1,3,1,4,1,25,26,N
09-07-2016-16006586,HUDSON-KEARNY TOWN,5,N,N,N,1,13,9,1,4,2,1,6,1,5,1,,22,N
09-07-2016-16001324,HUDSON-KEARNY TOWN,4,N,N,N,2,4,2,0,4,2,4,6,1,5,,25,26,N
09-07-2016-16016806,HUDSON-KEARNY TOWN,4,N,N,N,4,11,7,1,4,2,2,6,2,5,,25,6,N
09-07-2016-16026483,HUDSON-KEARNY TOWN,5,N,N,N,2,4,5,1,4,2,4,6,1,5,1,35,26,N
09-07-2016-16013136,HUDSON-KEARNY TOWN,5,N,N,N,1,13,9,1,4,2,1,7,1,5,1,25,22,N
09-08-2016-16069292,HUDSON-NORTH BERGEN TWP,4,N,Y,N,2,6,7,1,4,2,1,1,1,5,1,25,28,Y
09-08-2016-SO-16-005730,HUDSON-NORTH BERGEN TWP,5,N,N,N,7,11,5,0,4,2,1,6,1,5,1,25,56,N
09-08-2016-SO-16-019134,HUDSON-NORTH BERGEN TWP,5,N,N,N,1,13,5,1,4,2,2,6,2,5,1,25,22,N
09-08-2016-16103830,HUDSON-NORTH BERGEN TWP,4,Y,N,N,2,13,5,1,4,2,1,5,1,5,1,25,26,N
09-08-2016-16083356,HUDSON-NORTH BERGEN TWP,5,N,N,N,1,13,2,1,4,2,2,6,5,1,,45,22,N
09-08-2016-16063757,HUDSON-NORTH BERGEN TWP,5,N,Y,N,1,13,9,1,4,2,1,6,1,5,1,5,22,N
09-09-2016-D030-2016-00842A,HUDSON-SECAUCUS TOWN,4,N,N,N,2,1,3,1,4,2,1,5,1,1,1,55,26,N
09-09-2016-D030-2016-00103A,HUDSON-SECAUCUS TOWN,4,N,N,N,2,1,3,1,4,2,1,1,1,1,1,55,26,N
09-09-2016-16-000543,HUDSON-SECAUCUS TOWN,4,Y,N,N,1,13,7,1,4,2,2,7,1,5,1,25,22,N
09-09-2016-16-003526,HUDSON-SECAUCUS TOWN,4,N,N,N,7,11,5,1,4,2,1,2,1,5,1,25,56,N
09-09-2016-D030-2016-02050A,HUDSON-SECAUCUS TOWN,4,N,N,N,7,11,3,1,4,2,1,6,1,1,1,,48,N
09-09-2016-16-015005,HUDSON-SECAUCUS TOWN,5,N,N,N,7,11,2,1,4,2,1,6,1,1,1,55,56,N
09-09-2016-D030-2016-00431A,HUDSON-SECAUCUS TOWN,4,N,N,N,7,11,3,1,4,2,1,6,1,1,1,55,48,N
09-10-2016-16109082,HUDSON-UNION CITY,4,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-10-2016-16022359,HUDSON-UNION CITY,4,N,Y,N,2,1,7,1,0,2,1,6,1,5,1,25,28,N
09-10-2016-16070746,HUDSON-UNION CITY,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-10-2016-16154086,HUDSON-UNION CITY,4,N,Y,N,2,1,5,1,0,2,1,6,1,5,,25,26,N
09-10-2016-16123125,HUDSON-UNION CITY,5,N,N,N,2,5,7,0,4,2,1,6,1,4,1,25,26,N
09-11-2016-16-08-21-021558,HUDSON-WEEHAWKEN TWP,4,Y,N,N,1,13,7,1,4,2,2,1,2,5,1,25,22,N
09-11-2016-16-08-27-022100,HUDSON-WEEHAWKEN TWP,4,N,N,N,4,5,5,1,4,2,1,1,1,5,1,25,7,N
09-11-2016-SO-16-032185,HUDSON-WEEHAWKEN TWP,4,N,N,N,4,99,7,1,4,2,1,1,1,4,1,35,7,N
09-12-2016-I-2016-007830,HUDSON-WEST NEW YORK TOWN,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,,22,N
10-05-2016-2016007177,HUNTERDON-CLINTON TOWN,4,N,N,N,1,13,2,0,4,2,2,7,2,2,1,35,22,N
10-05-2016-16115520,HUNTERDON-CLINTON TOWN,5,N,N,N,7,11,2,1,4,2,1,1,1,4,1,30,56,N
10-06-2016-B110-2016-00751A,HUNTERDON-CLINTON TWP,5,N,N,N,4,10,1,1,4,2,1,1,1,1,1,65,6,N
10-06-2016-B110-2016-00789A,HUNTERDON-CLINTON TWP,5,N,N,N,4,4,1,1,4,2,1,1,1,3,1,,6,N
10-06-2016-2016019532,HUNTERDON-CLINTON TWP,5,Y,N,N,3,10,2,1,0,2,1,3,1,3,1,55,1,Y
10-06-2016-B110-2016-00921A,HUNTERDON-CLINTON TWP,4,N,N,N,2,1,1,1,4,2,1,6,2,1,1,65,26,N
10-10-2016-16025537,HUNTERDON-FRANKLIN TWP,4,Y,N,N,2,4,5,1,0,2,1,1,1,4,,35,26,N
10-18-2016-B110-2016-00013A,HUNTERDON-LEBANON BORO,5,N,N,N,4,99,1,1,4,2,1,1,1,1,1,65,6,N
10-19-2016-053/16,HUNTERDON-LEBANON TWP,5,N,N,N,4,99,7,0,0,2,1,1,1,5,1,35,7,N
10-19-2016-091-16,HUNTERDON-LEBANON TWP,4,N,Y,N,4,11,5,0,4,2,1,5,1,5,1,45,5,N
10-19-2016-038-16,HUNTERDON-LEBANON TWP,4,N,N,N,4,11,2,0,4,2,2,1,2,5,1,50,5,N
10-19-2016-088-16,HUNTERDON-LEBANON TWP,4,N,N,N,2,99,7,0,0,2,1,5,1,5,1,25,26,N
10-21-2016-16147646,HUNTERDON-RARITAN TWP,4,Y,Y,N,4,11,5,0,0,2,1,7,1,4,,45,6,N
10-21-2016-16073406,HUNTERDON-RARITAN TWP,5,Y,N,N,1,13,2,1,4,2,1,7,1,1,1,55,22,N
10-21-2016-16069608,HUNTERDON-RARITAN TWP,4,Y,N,N,1,13,2,1,4,2,1,6,1,1,,45,22,N
10-21-2016-16034622,HUNTERDON-RARITAN TWP,4,Y,N,N,2,3,2,1,0,2,1,1,1,3,1,55,26,N
10-22-2016-16029875,HUNTERDON-READINGTON TWP,4,N,N,N,4,10,2,1,4,2,1,1,1,3,1,55,7,N
10-22-2016-16038502,HUNTERDON-READINGTON TWP,5,N,Y,N,4,11,5,1,0,2,1,1,5,5,1,50,5,N
10-22-2016-16104945,HUNTERDON-READINGTON TWP,4,N,N,N,4,11,7,0,4,2,1,1,1,5,1,35,6,N
10-22-2016-B110-2016-00611A,HUNTERDON-READINGTON TWP,5,N,N,N,7,11,1,1,4,2,1,1,1,1,1,65,46,N
10-24-2016-16111768,HUNTERDON-TEWKSBURY TWP,4,N,N,N,4,11,5,0,4,2,2,1,1,5,1,40,5,N
10-24-2016-B110-2016-00184A,HUNTERDON-TEWKSBURY TWP,4,N,N,N,4,11,1,1,4,2,2,2,3,1,1,65,6,N
10-24-2016-16095859,HUNTERDON-TEWKSBURY TWP,4,N,N,N,2,99,5,0,0,2,1,3,1,5,1,40,26,N
10-25-2016-B110-2016-00319A,HUNTERDON-UNION TWP,5,N,N,N,4,10,1,1,4,2,1,1,1,1,1,65,6,N
10-25-2016-B110-2016-01155A,HUNTERDON-UNION TWP,5,N,N,N,2,6,5,1,4,2,2,1,5,5,1,50,26,N
10-25-2016-B110-2016-01056A,HUNTERDON-UNION TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,3,1,65,5,N
10-26-2016-16153887,HUNTERDON-WEST AMWELL TWP,5,N,N,N,1,13,9,1,7,5,1,1,1,5,1,,22,N
11-01-2016-16-13102,MERCER-EAST WINDSOR TWP,5,N,N,N,1,13,9,1,4,2,1,1,1,5,1,25,22,N
11-01-2016-16-10037,MERCER-EAST WINDSOR TWP,5,N,N,N,5,14,2,1,4,2,1,1,1,5,1,45,21,N
11-01-2016-16-3477,MERCER-EAST WINDSOR TWP,4,N,N,N,2,1,5,1,4,2,2,1,2,5,1,40,26,N
11-01-2016-16-8590,MERCER-EAST WINDSOR TWP,4,Y,Y,N,7,3,5,1,4,2,1,1,1,5,1,50,26,N
11-02-2016-I-2016-008645,MERCER-EWING TWP,5,Y,N,N,2,7,2,1,4,2,1,1,1,5,1,35,26,N
11-02-2016-C060-2016-01255A,MERCER-EWING TWP,5,N,N,N,2,6,1,1,4,2,1,5,1,1,1,65,26,N
11-03-2016-16-37241,MERCER-HAMILTON TWP,5,N,N,N,4,13,5,0,4,2,1,7,1,5,1,35,6,N
11-03-2016-16-48167,MERCER-HAMILTON TWP,5,N,N,N,7,11,5,0,4,2,2,6,4,5,1,45,56,N
11-03-2016-C060-2016-01564A,MERCER-HAMILTON TWP,4,N,N,N,3,1,1,1,4,2,1,1,1,1,1,65,26,N
11-03-2016-16-32361,MERCER-HAMILTON TWP,5,Y,N,N,4,3,5,1,4,2,1,1,1,5,1,40,26,N
11-03-2016-C060-2016-01600A,MERCER-HAMILTON TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,5,N
11-03-2016-16-49048,MERCER-HAMILTON TWP,4,Y,N,N,7,11,7,1,4,2,1,6,1,5,1,35,56,N
11-03-2016-D020-2016-00976A,MERCER-HAMILTON TWP,5,N,N,N,2,6,3,1,4,2,2,6,5,1,1,65,28,N
11-03-2016-16-22225,MERCER-HAMILTON TWP,5,N,N,N,4,3,2,1,4,2,1,1,1,5,1,40,26,N
11-03-2016-16-262,MERCER-HAMILTON TWP,5,Y,N,N,7,7,7,1,4,2,1,1,1,2,1,35,26,N
11-03-2016-16-33872,MERCER-HAMILTON TWP,4,Y,N,N,7,11,5,0,4,2,1,1,5,5,1,40,56,N
11-03-2016-C060-2016-00628A,MERCER-HAMILTON TWP,4,N,Y,N,7,11,1,1,4,2,1,6,1,1,1,65,46,N
11-03-2016-16-11416,MERCER-HAMILTON TWP,4,N,N,N,2,6,5,1,0,2,1,1,1,5,1,35,26,N
11-03-2016-16-35211,MERCER-HAMILTON TWP,5,Y,Y,N,7,3,7,1,4,2,1,6,1,2,1,35,26,N
11-03-2016-D020-2016-00011A,MERCER-HAMILTON TWP,5,N,Y,N,1,13,3,1,4,2,1,5,1,1,1,65,22,N
11-03-2016-16-31250,MERCER-HAMILTON TWP,4,Y,N,N,2,1,5,1,4,2,1,1,1,,1,35,26,N
11-04-2016-16-03659,MERCER-HIGHTSTOWN BORO,4,N,N,N,2,6,5,1,0,2,1,6,1,4,1,25,26,N
11-06-2016-HT2016-022272,MERCER-HOPEWELL TWP,4,N,N,N,4,99,5,0,4,2,1,5,1,5,1,45,7,N
11-06-2016-HT2016-011303,MERCER-HOPEWELL TWP,4,N,N,N,4,99,5,0,0,2,1,1,1,5,1,25,7,N
11-06-2016-HT2016-008633,MERCER-HOPEWELL TWP,4,Y,N,N,4,4,5,1,4,2,1,1,1,5,1,45,26,N
11-06-2016-HT2016-006256,MERCER-HOPEWELL TWP,4,N,N,N,4,4,5,1,4,2,1,3,1,5,1,45,26,N
11-06-2016-HT2016-013983,MERCER-HOPEWELL TWP,4,N,Y,N,2,4,2,1,4,2,1,1,1,5,1,45,26,N
11-06-2016-HT2016-003266,MERCER-HOPEWELL TWP,4,N,Y,N,4,11,7,0,4,2,2,4,1,5,1,25,5,N
11-06-2016-HT2016-010997,MERCER-HOPEWELL TWP,5,Y,Y,N,2,10,5,1,4,2,1,1,1,5,1,45,26,N
11-07-2016-16-5059-AC,MERCER-LAWRENCE TWP,5,N,N,N,4,11,7,1,4,2,1,5,1,4,,45,6,N
11-07-2016-C060-2016-00443A,MERCER-LAWRENCE TWP,4,N,N,N,4,11,1,1,4,2,2,1,2,1,1,65,5,N
11-14-2016-16-14932,MERCER-PRINCETON,4,Y,N,N,4,11,2,1,4,2,2,2,2,5,1,40,5,N
11-14-2016-16-26898,MERCER-PRINCETON,4,N,N,N,4,4,7,0,0,2,1,1,1,5,1,25,26,N
11-14-2016-16-12223,MERCER-PRINCETON,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,25,5,N
11-14-2016-16-31996,MERCER-PRINCETON,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,30,26,N
11-14-2016-16-12277,MERCER-PRINCETON,4,N,N,N,4,4,5,1,4,1,2,1,2,5,1,35,26,N
11-10-2016-16-30259,MERCER-PRINCETON TWP,5,N,N,N,1,13,7,1,4,2,1,7,1,5,1,45,22,N
11-12-2016-I-2016-016219,MERCER-ROBBINSVILLE TWP,4,Y,N,N,2,1,2,1,4,2,1,1,1,3,1,55,26,N
11-12-2016-I-2016-008231,MERCER-ROBBINSVILLE TWP,5,N,N,N,1,13,5,1,4,2,1,2,1,5,1,45,22,Y
11-11-2016-16004350,MERCER-TRENTON CITY,5,Y,N,N,1,3,2,1,4,2,1,1,1,3,1,40,26,N
11-11-2016-C430-2016-00001A,MERCER-TRENTON CITY,4,N,Y,N,2,4,5,1,4,2,1,1,1,5,1,25,26,N
11-11-2016-16013880,MERCER-TRENTON CITY,4,Y,N,N,2,13,7,1,4,2,1,1,1,5,1,25,26,N
11-11-2016-16008101,MERCER-TRENTON CITY,5,N,Y,N,7,11,2,0,4,2,1,4,1,2,1,40,56,N
11-11-2016-16011209,MERCER-TRENTON CITY,4,Y,N,N,2,4,2,1,4,2,1,6,1,1,1,40,26,N
11-11-2016-16014448,MERCER-TRENTON CITY,5,Y,Y,N,4,99,2,0,4,2,1,6,1,3,1,40,11,N
